ITEM_SEQ,ITEM_NAME,ENTP_NAME,CHART,PRINT_FRONT,PRINT_BACK,DRUG_SHAPE,COLOR_CLASS1,COLOR_CLASS2,LINE_FRONT,LINE_BACK,LENG_LONG,LENG_SHORT,THICK,CLASS_NAME,ETC_OTC_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,MARK_CODE_FRONT_ANAL,MARK_CODE_BACK_ANAL,ITEM_IMAGE,MARK_CODE_FRONT_IMG,MARK_CODE_BACK_IMG,ITEM_ENG_NAME,EDI_CODE,last_updated
200803434,기스톱정(세티리진염산염),(주)아이월드제약,흰색의 장방형 필름코팅정,K,IWP,장방형,하양,,,,11,5,3,항히스타민제,일반의약품,20080328,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427835920100128,,,,669603620,2024-12-11 2:56
201507146,비노스토발포정(알렌드론산나트륨삼수화물),안국약품(주),딸기향이 나는 흰색 또는 회백색의 납작하고 둥근 발포정,∩X,,원형,하양,,,,25.2,25.2,5.7,따로 분류되지 않는 대사성 의약품,전문의약품,20151014,발포정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500024,,,Binosto Effervescent Tab.,650204530,2024-12-11 2:56
200808715,리포액틴정40밀리그램(아토르바스타틴칼슘삼수화물),안국약품(주),흰색의 원형 필름코팅정,AG,AV4,원형,하양,,,,9.7,9.7,4.7,동맥경화용제,전문의약품,20080818,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427950681500090,,,Lipoactin tab. 40mg,650202940,2024-12-11 2:56
200705314,리포액틴정10밀리그램(아토르바스타틴칼슘삼수화물),안국약품(주),흰색의 원형 필름코팅정,AG,AV,원형,하양,,,,5.7,5.7,3.3,동맥경화용제,전문의약품,20070510,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427841181200171,,,Lipoactin tab. 10mg,650201360,2024-12-11 2:56
201205250,리포액틴정20밀리그램(아토르바스타틴칼슘삼수화물),안국약품(주),흰색의 원형 필름코팅정,AG,AV2,원형,하양,,,,7.3,7.3,4.1,동맥경화용제,전문의약품,20120530,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426609286000164,,,Lipoactin tab. 20mg,650203780,2024-12-11 2:56
201507229,세티레인캡슐200mg(아세틸시스테인),조아제약(주),"흰색의 분말이 충전된 상, 하부 연청색의 경질캡슐제",CETL 200,,장방형,파랑,파랑,,,17.6,6.07,6.35,진해거담제,일반의약품,20151019,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500045,,,Cetyleine Cap. 200mg,644603260,2024-12-11 2:56
200401890,클로닉스정125밀리그램(클로닉신리시네이트),에이치엘비제약(주),흰색의 원형 필름코팅정,CT,CL,원형,하양,,,,10.43,10.43,4.83,해열.진통.소염제,일반의약품,20040309,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147428038475100176,,,,,2024-12-11 2:56
200503263,레펜콜정,주식회사 제이비케이랩,흰색의 장방형 필름코팅정,INS,LC,타원형,하양,,,,14.58,8.47,6.56,해열.진통.소염제,일반의약품,20050204,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500092,,,,,2024-12-11 2:56
201507710,프레야지정60밀리그램(다폭세틴염산염),신풍제약(주),회색의 원형 필름코팅정,마크,60,원형,회색,,,,8.2,8.2,3.8,기타의 비뇨생식기관 및 항문용약,전문의약품,20151113,필름코팅정,"SP,5P,dS,d5",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427135487800130,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160,,Preyage Tab. 60mg,,2024-12-11 2:56
201507709,프레야지정30밀리그램(다폭세틴염산염),신풍제약(주),회색의 원형 필름코팅정,마크,30,원형,회색,,,,6.7,6.7,3.1,기타의 비뇨생식기관 및 항문용약,전문의약품,20151113,필름코팅정,"SP,5P,dS,d5",,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427135487800127,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160,,Preyage Tab. 30mg,,2024-12-11 2:56
201506808,루틴스정,에이치케이이노엔(주),녹색의 장방형 필름코팅 삼중정,CJ 31,,장방형,연두,,,,20.1,8.9,7.3,소화성궤양용제,전문의약품,20150925,다층정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427122590700044,,,,,2024-12-11 2:56
201502572,유니패스캡슐(실로도신),국제약품(주),흰색 내지 연한 황백색의 과립 또는 분말이 든 상하부 불투명 흰색의 경질캡슐제,KJ UNP,,장방형,하양,하양,,,15.7,5.57,5.83,기타의 비뇨생식기관 및 항문용약,전문의약품,20150429,"경질캡슐제, 과립제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427054809800066,,,,,2024-12-11 2:56
201505023,키즈애드츄어블정,부광약품(주),흰색~미황색의 원형 정제,KAC,,원형,노랑,,,,14,14,5.5,기타의 비타민제,일반의약품,20150723,추어블정(저작정),,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427100481600140,,,Kids Add Chewable Tab.,,2024-12-11 2:56
201507360,젠트라셋세미정,조아제약(주),연한 황색의 장방형 필름코팅정,JTS,CΛ,장방형,노랑,,,,12,5.1,4,해열.진통.소염제,전문의약품,20151023,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427128653500096,,,Zentracet semi tab.,644603280,2024-12-11 2:56
201310681,클리마졸질정(클로트리마졸),에이치엘비제약(주),흰색의 장방형 질정,CT-C,100,기타,하양,,,,24.71,10.34,6,비뇨생식기관용제(성병예방제포함),일반의약품,20131213,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426812405600068,,,Climazole Vaginal Tablet(Clotrimazole),,2024-12-11 2:56
201506221,아보탄연질캡슐0.5밀리그램(두타스테리드),한국유나이티드제약(주),무색 투명한 내용물이 든 불투명한 흐린 노란색의 장방형 연질캡슐제,UT AVT,,장방형,노랑,,,,19,6,6,기타의 비뇨생식기관 및 항문용약,전문의약품,20150831,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OflX036cmE,,,Avotan Soft Cap. 0.5mg,644308980,2024-12-11 2:56
201507983,아이언맘서방정(건조황산제일철),부광메디카(주),담갈색의 원형 필름코팅정,FER,EZ,원형,갈색,,,,10,10,2,무기질제제,일반의약품,20151127,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148491954364600029,,,,,2024-12-11 2:56
201502769,칼디벡스츄어블정,부광메디카(주),흰색 원형의 씹어먹는 정제,BK,C,원형,하양,,,,12,12,4,칼슘제,일반의약품,20150507,추어블정(저작정),,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427065184100027,,,,,2024-12-11 2:56
201402711,키아제정(스트렙토키나제·스트렙토도르나제),(주)제뉴파마,담홍색의 원형 정제,KZ,분할선,원형,분홍,,,-,8,8,3.5,효소제제,전문의약품,20140618,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426872668200053,,,Kiase Tab.,,2024-12-11 2:56
201508272,까스앤프리츄정80밀리그램(시메티콘),한미약품(주),흰색의 씹어먹는 원형 정제,GAS-F,분할선,원형,하양,,,-,13.5,13.5,5,기타의 소화기관용약,일반의약품,20151214,추어블정(저작정),,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427158517500153,,,Gas & free Chewable Tab.,,2024-12-11 2:56
201502605,후리패스캡슐(실로도신),한국휴텍스제약(주),흰색 내지 연한 황백색의 과립 또는 분말이 든 상하부 불투명 흰색의 경질캡슐제,HT HLP4,,장방형,하양,하양,,,15.7,5.57,5.83,기타의 비뇨생식기관 및 항문용약,전문의약품,20150430,"경질캡슐제, 과립제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcj48,,,Furipass Cap.,649102720,2024-12-11 2:56
201506805,에어클란CR정(아세클로페낙),한국휴텍스제약(주),흰색의 양면이 볼록한 장방형 필름코팅정,HTA,CR,타원형,하양,,,,12,6,5,해열.진통.소염제,전문의약품,20150925,서방성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUciBz,,,Airclan CR Tab.,649102870,2024-12-11 2:56
199901596,"유니트렉세이트정10밀리그램(메토트렉세이트)(수출용)(수출명:Methotrexate-VBH Tabs. 10mg, ALLTREX Tabs. 10mg)",한국유나이티드제약(주),황색의 원형 정제,MTX분할선10,,원형,노랑,,-,,8.1,8.1,2.8,항악성종양제,전문의약품,19991012,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427733626400002,,,Alltrex Tabs. 10mg,,2024-12-11 2:56
201309887,카르엘정(L-카르니틴),(주)팜젠사이언스,흰색의 원형 필름코팅정,LCN,,원형,하양,,,,11.9,11.9,6.4,기타의 순환계용약,일반의약품,20131025,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OKRXo9l4KI,,,KAREUEL Tab.,,2024-12-11 2:56
198700514,헬스칼정,동화약품(주),엷은 녹색의 원형 필름 코팅정.,D-W,HC,원형,연두,,,,11.3,11.3,4.9,칼슘제,일반의약품,19870729,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148907400873300008,,,Healthcal Tab.,,2024-12-11 2:56
199601084,파나콘정,(주)보령,장방형의 장용피를 한 흰색필름코팅정,PNC,,장방형,초록,,,,14.5,8,5,건위소화제,일반의약품,19960418,장용성필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427480189500006,,,Panacon Tab.,,2024-12-11 2:56
201000991,로수리딘정10밀리그램(로수바스타틴칼슘),광동제약(주),분홍색의 원형 필름코팅정제,KDP,10,원형,분홍,,,,7.1,7.1,3.5,동맥경화용제,전문의약품,20100128,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700016,,,,641804750,2024-12-11 2:56
201000969,로수리딘정20밀리그램(로수바스타틴칼슘),광동제약(주),분홍색의 원형 필름코팅정제,KDP,20,원형,분홍,,,,9.2,9.2,4.5,동맥경화용제,전문의약품,20100128,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426472635700189,,,,641804760,2024-12-11 2:56
200809924,베아비오캡슐(바실루스리케니포르미스균),대웅바이오(주),흰색의 분말이 든 상부 하부 흰색의 캡슐제,DWB BL250,,장방형,하양,하양,,,18.78,6.83,6.83,정장제,일반의약품,20080929,"경질캡슐제, 산제",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N6VC5aNSSr,,,BEARBIO CAP.,694000650,2024-12-11 2:56
201401233,아바틴정20mg(아토르바스타틴칼슘삼수화물),화일약품(주),흰색의 타원형 필름코팅정,AB20,HIP,타원형,하양,,,,12.2,8.2,4.5,동맥경화용제,전문의약품,20140318,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800057,,,Abatin Tab. 20mg,684501040,2024-12-11 2:56
201401569,젤잔즈정5밀리그램(토파시티닙시트르산염),한국화이자제약(주),흰색의 원형 필름코팅정제,마크,JKI 5,원형,하양,,,,8.13,8.13,4.35,자격요법제(비특이성면역억제제를 포함),전문의약품,20140402,필름코팅정,pfizer,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500094,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200003,,Xeljanz 5mg Tab.,648902810,2024-12-11 2:56
201402121,투엑스비정,한국프라임제약(주),갈색의 장방형 필름코팅정,KPP,2X,장방형,빨강,,,,19.5,8.5,7,혼합비타민제(비타민AD 혼합제제를 제외),일반의약품,20140507,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000017,,,,,2024-12-11 2:56
200907439,알부린연질캡슐,한국프라임제약(주),황갈색의 유상물질이 든 양면 암갈색의 연질캡슐제,알부린,,타원형,빨강,,,,25,9,9,기타의 비타민제,일반의약품,20091014,"연질캡슐제, 현탁상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900088,,,,,2024-12-11 2:56
201401827,브레콜연질캡슐,한국프라임제약(주),무색 또는 오렌지색의 내용물을 함유한 오렌지색의 투명한 장방형 연질캡슐,브레콜,,타원형,"주황, 투명",,,,20,9,9,해열.진통.소염제,일반의약품,20140415,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426852464500166,,,,,2024-12-11 2:56
201401981,브레코프연질캡슐,한국프라임제약(주),무색 또는 연한 청록색의 투명한 내용물이 든 연청록색의 투명한 장방형 연질캡슐,브레코프,,타원형,"초록, 투명",,,,20,9,9,진해거담제,일반의약품,20140424,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426857383000064,,,,,2024-12-11 2:56
201402122,투엑스비프리미엄정,한국프라임제약(주),갈색의 장방형 필름코팅정,KPP,2XP,장방형,갈색,,,,19.5,8.5,7,혼합비타민제(비타민AD 혼합제제를 제외),일반의약품,20140507,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426862364000020,,,,,2024-12-11 2:56
201401419,엠피코연질캡슐,한국프라임제약(주),무색 내지 연한청록색의 투명한 내용물을 함유한 연청록색의 장방형 연질캡슐,엠피코,,타원형,"초록, 투명",,,,19,9,9,해열.진통.소염제,일반의약품,20140327,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426847266800183,,,,,2024-12-11 2:56
201403184,크래시드정250밀리그램(클래리트로마이신),알보젠코리아(주),황색의 장방형 필름코팅정,HWC,,장방형,노랑,,,,15.2,7.2,4.9,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20140716,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjsx,,,Craecid Tablet 250mg (Clarithromycin),652604010,2024-12-11 2:56
201403185,크래시드정500밀리그램(클래리트로마이신),알보젠코리아(주),황색의 장방형 필름코팅정,HWC500,,장방형,노랑,,,,19.6,9.0,6.2,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20140716,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NgBQQRiuZN,,,Craecid Tablet 500mg (Clarithromycin),652604270,2024-12-11 2:56
200900972,유파딘정(애엽95%에탄올연조엑스(20→1)),대화제약(주),녹색의 타원형 필름코팅정제,EJ,마크,타원형,연두,,,,13.5,7.7,4,소화성궤양용제,전문의약품,20090130,필름코팅정,,"dHP,d-P,d P,dP",https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149723193923400019,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900184,Upadin Tab.,645602490,2024-12-11 2:56
201404316,리포티민에이취알정600밀리그램(티옥트산),동국제약(주),황녹색의 장방형 필름코팅정,LTI,,장방형,연두,,,,18,8,6,따로 분류되지 않는 대사성 의약품,전문의약품,20140923,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000075,,,Repotemin HR Tablet 600mg (Thioctic Acid),653403020,2024-12-11 2:56
201405005,세비듀오정10/40밀리그램,제일약품(주),적갈색의 원형 필름코팅정제,JI,CIV,원형,갈색,,,,8,8,4.2,혈압강하제,전문의약품,20141029,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426953978800155,,,Seviduo Tab. 10/40mg,645404300,2024-12-11 2:56
201404822,세비듀오정5/40밀리그램,제일약품(주),연한 노란색의 원형 필름코팅정제,JI,CII,원형,노랑,,,,8,8,3.9,혈압강하제,전문의약품,20141021,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300075,,,Seviduo Tab. 5/40mg,645404290,2024-12-11 2:56
201404821,세비듀오정5/20밀리그램,제일약품(주),흰색의 원형 필름코팅정제,JI,CI,원형,하양,,,,6,6,3.3,혈압강하제,전문의약품,20141021,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426948856300072,,,Seviduo Tab. 5/20mg,645404280,2024-12-11 2:56
201404243,로탄정(로사르탄칼륨),(주)한국글로벌제약,흰색의 타원형 필름코팅정,KG91,분할선,타원형,하양,,,-,10.45,5.61,3.31,혈압강하제,전문의약품,20140917,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000019,,,Lotan Tab.,693201060,2024-12-11 2:56
201403935,플루날정150mg(플루코나졸),(주)한국글로벌제약,분홍색의 장방형 정제,KGP,79,타원형,분홍,,,,12.3,6.0,4.5,기타의 화학요법제,전문의약품,20140822,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NW2jyerdNO,,,Flunal Tab. 150mg,693201050,2024-12-11 2:56
201404361,클래린정(클래리트로마이신),(주)한국글로벌제약,황색 타원형 필름코팅정제,KG,T86,타원형,노랑,,,,15.68,7.85,4.82,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20140924,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426928131000118,,,Clarin Tab.,693201080,2024-12-11 2:56
201405347,폴가정(폴산),(주)마더스제약,노란색의 원형 정제,MJ6,,원형,노랑,,,,7.14,7.14,2.62,비타민 B제(비타민 B1을 제외),일반의약품,20141118,나정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426964205900135,,,Folga Tab.,,2024-12-11 2:56
201404747,알비코정,(주)마더스제약,흰색의 원형의 필름코팅정제,MJ,,원형,하양,,,,8.1,8.1,3.5,항히스타민제,일반의약품,20141016,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OcIzQG1qVG,,,Albico Tab.,,2024-12-11 2:56
201404737,아몰비카정5/20mg,한국휴텍스제약(주),흰색의 원형 필름코팅정제,HT,52,원형,하양,,,,6.53,6.53,3.3,혈압강하제,전문의약품,20141015,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400146,,,Amolvikar Tab.,649102490,2024-12-11 2:56
201404735,아몰비카정5/40mg,한국휴텍스제약(주),연한 노란색의 원형의 필름코팅정,HT,54,원형,노랑,,,,8.15,8.15,4.4,혈압강하제,전문의약품,20141015,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426943179400140,,,Amolvikar Tab.,649102470,2024-12-11 2:56
201404736,아몰비카정10/40mg,한국휴텍스제약(주),적갈색 원형의 필름코팅정,HT,104,원형,갈색,,,,8.17,8.17,4.37,혈압강하제,전문의약품,20141015,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUciqi,,,Amolvikar Tab.,649102480,2024-12-11 2:56
201404103,클래스로신정500mg(클래리트로마이신),한국휴텍스제약(주),노란색의 타원형 필름코팅정,CL5,HT,타원형,연두,,,,19.0,8.9,6.8,기타의 항생물질제제(복합항생물질제제를 포함),전문의약품,20140902,필름코팅정,,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NxV45wU472,,,Clathrocin Tab. 500mg,649102450,2024-12-11 2:56
201405482,카노아연질캡슐(콜린알포세레이트),안국약품(주),무색투명의 점조한 액을 넣은 담황색을 띤 타원형의 연질캡슐제,AG CA,,타원형,갈색,,,,16,8.3,8.3,기타의 중추신경용약,전문의약품,20141124,"연질캡슐제, 액상",,,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031037161000017,,,Kanoa Soft Cap.,650204270,2024-12-11 2:56
